Date,Open,High,Low,Close,Adj Close,Volume
2018-04-23,62.749500,63.249500,62.250000,62.646000,62.646000,17820
2018-04-24,62.405499,62.991501,59.470001,59.492001,59.492001,26220
2018-04-25,59.849499,60.212002,58.158501,59.737000,59.737000,33300
2018-04-26,61.115002,62.650002,60.709999,62.650002,62.650002,28500
2018-04-27,66.550003,68.900002,64.863503,65.377502,65.377502,126480
2018-04-30,65.349998,65.999496,64.705498,65.149498,65.149498,81560
2018-05-02,66.299500,66.500000,65.649002,65.853500,65.853500,29940
2018-05-03,65.649498,65.737000,64.750000,65.615501,65.615501,27240
2018-05-04,65.899498,66.349998,65.500000,66.000504,66.000504,21580
2018-05-07,66.749496,67.348000,66.320000,67.042999,67.042999,48780
2018-05-08,67.169998,67.460503,66.653000,66.868500,66.868500,31680
2018-05-09,67.199997,67.738503,67.139999,67.684998,67.684998,19760
2018-05-10,67.949997,67.949997,67.194504,67.500999,67.500999,8660
2018-05-11,67.699997,67.750000,67.000000,67.046501,67.046501,16520
2018-05-14,67.399498,67.399498,66.955498,67.042999,67.042999,35880
2018-05-15,67.050003,67.228996,66.050499,66.239502,66.239502,26140
2018-05-16,66.750000,67.501503,66.599998,67.301003,67.301003,13860
2018-05-17,67.099998,67.565498,67.074997,67.139000,67.139000,18980
2018-05-18,67.400002,67.400002,66.902000,67.044502,67.044502,14080
2018-05-21,67.044502,67.044502,67.044502,67.044502,67.044502,0
2018-05-22,67.333000,67.537003,66.890999,67.195503,67.195503,27140
2018-05-23,67.099998,67.899498,66.699997,67.899498,67.899498,18600
2018-05-24,68.175499,68.449501,67.788002,68.339996,68.339996,23240
2018-05-25,68.744499,69.180000,68.493500,69.000000,69.000000,21000
2018-05-28,69.249496,69.749496,69.150497,69.699997,69.699997,26040
2018-05-29,69.250000,70.000000,69.110001,69.813004,69.813004,28160
2018-05-30,69.984497,70.250000,69.436996,69.606003,69.606003,25600
2018-05-31,69.505501,70.000000,69.400002,69.741501,69.741501,13340
2018-06-01,69.941002,70.549500,69.750504,70.535500,70.535500,15900
2018-06-04,70.599998,70.805000,70.087997,70.805000,70.805000,24720
2018-06-05,71.348999,72.299500,71.324997,72.195503,72.195503,52260
2018-06-06,72.799500,72.849998,71.647499,72.071999,72.071999,39320
2018-06-07,72.050003,72.150002,70.945503,71.254501,71.254501,28980
2018-06-08,71.275497,71.701500,70.884499,71.701500,71.701500,30840
2018-06-11,71.415001,71.809502,71.250000,71.802498,71.802498,26720
2018-06-12,71.974998,72.219498,71.640503,72.219498,72.219498,25320
2018-06-13,72.400002,72.749496,72.272499,72.523499,72.523499,12840
2018-06-14,72.339996,74.139000,72.000000,74.139000,74.139000,23700
2018-06-15,74.440002,74.849998,73.585503,74.047997,74.047997,31560
2018-06-18,73.800003,74.331001,73.328499,74.300003,74.300003,28340
2018-06-19,73.500504,74.236000,73.150002,74.236000,74.236000,39860
2018-06-20,74.999496,76.002998,74.999496,75.862000,75.862000,55060
2018-06-21,76.095001,76.300003,74.287498,74.685997,74.685997,43700
2018-06-22,74.349503,74.802498,73.824997,74.288498,74.288498,31200
2018-06-25,73.280502,73.550003,70.658501,71.078003,71.078003,61620
2018-06-26,70.849998,73.036499,70.849998,73.036499,73.036499,47080
2018-06-27,72.699997,73.632004,71.900002,72.449997,72.449997,36880
2018-06-28,72.150002,73.245003,71.483002,73.138000,73.138000,15120
2018-06-29,73.250000,74.150002,72.839500,72.903000,72.903000,40380
2018-07-02,72.800003,73.247498,72.440498,72.902000,72.902000,12400
2018-07-03,73.750000,74.023003,72.849998,72.849998,72.849998,14420
2018-07-04,72.844498,73.400002,72.820503,73.099503,73.099503,8740
2018-07-05,72.800003,73.199997,71.971001,72.772003,72.772003,23020
2018-07-06,72.750000,73.033997,71.951500,72.931000,72.931000,6500
2018-07-09,73.125000,73.641502,72.950500,73.561996,73.561996,22300
2018-07-10,74.250000,74.656998,73.960999,73.960999,73.960999,20720
2018-07-11,73.844498,74.999496,73.500504,74.999496,74.999496,13660
2018-07-12,75.399498,76.843498,75.150002,76.643501,76.643501,21920
2018-07-13,77.449997,77.949997,77.257500,77.603996,77.603996,35600
2018-07-16,77.799500,78.417503,77.375000,78.417503,78.417503,36200
2018-07-17,76.800499,79.362503,76.699997,79.285500,79.285500,41760
2018-07-18,79.497002,79.599998,78.744003,79.086998,79.086998,20460
2018-07-19,79.299500,79.389503,78.087997,78.406502,78.406502,32800
2018-07-20,78.000000,78.650002,77.500000,77.500000,77.500000,15020
2018-07-23,77.348999,77.596497,76.194504,76.993500,76.993500,32980
2018-07-24,77.999496,78.599503,77.499001,77.675003,77.675003,18400
2018-07-25,78.349998,78.956497,77.968002,78.920502,78.920502,15860
2018-07-26,78.400002,78.889999,77.464996,77.934502,77.934502,37600
2018-07-27,80.199997,81.498497,77.593002,78.208504,78.208504,60880
2018-07-30,77.999496,78.599503,75.446999,76.081497,76.081497,75900
2018-07-31,76.445000,76.775497,74.500000,76.212997,76.212997,50220
2018-08-01,76.599503,76.949501,76.125504,76.546997,76.546997,27800
2018-08-02,77.099998,78.765503,76.768997,78.765503,78.765503,27700
2018-08-03,79.484497,79.546997,78.687500,78.838501,78.838501,22000
2018-08-06,79.199501,79.881500,78.900002,79.605499,79.605499,26280
2018-08-07,80.300003,80.587502,79.866997,80.587502,80.587502,19100
2018-08-08,80.199997,81.303001,80.083504,81.234001,81.234001,17100
2018-08-09,81.250000,82.585999,80.989998,82.540497,82.540497,44560
2018-08-10,82.500000,83.066002,82.449997,83.000999,83.000999,45860
2018-08-13,82.750000,84.234001,82.650002,83.555000,83.555000,46220
2018-08-14,83.550003,84.580498,83.457001,84.473000,84.473000,38820
2018-08-15,84.650002,85.199997,82.709503,83.038002,83.038002,40960
2018-08-16,83.279999,83.939499,83.116997,83.362503,83.362503,30900
2018-08-17,83.144501,83.150002,81.265503,82.073997,82.073997,21180
2018-08-20,82.720001,83.147003,81.651001,82.092499,82.092499,23680
2018-08-21,81.750000,82.295502,81.443001,81.744499,81.744499,20640
2018-08-22,80.599998,82.036499,80.504997,82.036499,82.036499,21600
2018-08-23,82.599998,82.984497,82.199501,82.703499,82.703499,19380
2018-08-24,82.689499,82.739502,81.929497,81.999496,81.999496,11160
2018-08-27,82.694504,82.699997,81.969498,82.053497,82.053497,21360
2018-08-28,82.749496,82.775002,82.389999,82.721001,82.721001,14620
2018-08-29,83.800003,85.349998,83.500504,85.241501,85.241501,34960
2018-08-30,85.500000,86.949997,85.400002,86.310501,86.310501,47240
2018-08-31,86.150497,86.900002,85.650002,86.574501,86.574501,65720
2018-09-03,87.397499,87.750000,87.250000,87.750000,87.750000,47820
2018-09-04,87.749496,88.665001,87.250000,88.114998,88.114998,62180
2018-09-05,88.399002,88.399002,85.911499,86.250000,86.250000,52280
2018-09-06,86.000000,86.650002,83.336502,83.962997,83.962997,56800
2018-09-07,84.149498,85.275497,83.599998,84.596497,84.596497,26080
2018-09-10,85.000000,85.217499,83.194504,83.491501,83.491501,26420
2018-09-11,83.849998,85.205498,83.050003,84.884499,84.884499,45660
2018-09-12,85.998497,86.449997,84.673500,85.103500,85.103500,23940
2018-09-13,85.739998,85.995003,84.883499,85.126503,85.126503,17480
2018-09-14,85.235497,85.474503,84.249496,84.249496,84.249496,28760
2018-09-17,84.744499,84.746498,81.000000,82.360001,82.360001,40220
2018-09-18,81.125000,83.661499,81.125000,83.057999,83.057999,22560
2018-09-19,83.400002,83.850502,81.700500,81.947502,81.947502,29960
2018-09-20,82.400002,83.240501,82.228996,82.754997,82.754997,17200
2018-09-21,83.000000,83.228500,82.000504,82.160500,82.160500,12440
2018-09-24,81.499496,81.924004,79.250000,81.924004,81.924004,73600
2018-09-25,82.699997,83.250000,82.300003,83.250000,83.250000,19980
2018-09-26,84.500000,84.605499,83.770500,84.115997,84.115997,20320
2018-09-27,84.800003,86.334999,84.500000,86.331001,86.331001,28200
2018-09-28,86.599503,87.080002,86.250000,86.649498,86.649498,20140
2018-10-01,87.399498,87.699501,86.864998,87.289497,87.289497,39480
2018-10-02,86.974503,87.040001,86.000000,86.602501,86.602501,32260
2018-10-04,85.250000,85.250000,82.599998,82.712502,82.712502,52960
2018-10-05,83.250000,83.699501,81.000000,81.331001,81.331001,37820
2018-10-08,82.394501,82.818497,79.750000,80.279999,80.279999,50560
2018-10-09,80.849998,82.531502,80.824501,81.219498,81.219498,21760
2018-10-10,81.500000,81.840500,77.838501,78.413498,78.413498,56740
2018-10-11,73.050003,75.500000,72.914001,74.333000,74.333000,232280
2018-10-12,75.600502,78.135002,75.549500,76.372002,76.372002,94060
2018-10-15,77.400002,77.949997,74.750000,76.755997,76.755997,56040
2018-10-16,76.549500,78.198997,76.126503,78.031998,78.031998,18960
2018-10-17,80.248497,80.974998,78.414001,79.498001,79.498001,48200
2018-10-18,79.440002,79.744003,77.430000,77.430000,77.430000,21460
2018-10-19,77.850502,78.600998,76.595497,76.735497,76.735497,27560
2018-10-22,76.925003,78.599503,76.522499,77.949997,77.949997,25160
2018-10-23,77.299500,77.299500,74.802002,75.592499,75.592499,39380
2018-10-24,77.250000,78.324997,75.703499,76.050003,76.050003,44560
2018-10-25,73.750000,77.401001,73.349998,77.401001,77.401001,65280
2018-10-26,72.599998,74.288002,69.849998,72.987000,72.987000,131160
2018-10-29,70.485001,70.485001,67.114998,67.292000,67.292000,43300
2018-10-30,67.849998,68.349998,65.066002,66.461998,66.461998,99860
2018-10-31,68.749496,71.685501,68.500000,71.349998,71.349998,46100
2018-11-01,70.400002,73.178001,70.235001,73.178001,73.178001,26440
2018-11-02,73.500000,74.280502,72.500000,73.262001,73.262001,59820
2018-11-05,73.599998,73.720497,70.142998,70.711502,70.711502,47920
2018-11-06,71.949501,72.866997,70.695503,71.936501,71.936501,34040
2018-11-07,72.349503,76.156502,72.000000,75.708000,75.708000,37640
2018-11-08,76.985001,77.974998,75.808998,77.134003,77.134003,51940
2018-11-09,76.900002,77.049500,75.000000,75.000000,75.000000,20040
2018-11-12,76.434502,76.800003,72.500000,73.189003,73.189003,54560
2018-11-13,72.750000,74.188499,71.746002,73.436996,73.436996,49440
2018-11-14,72.750000,73.768997,71.163002,71.246002,71.246002,30600
2018-11-15,70.999001,71.724998,68.403503,70.915001,70.915001,45320
2018-11-16,70.792000,70.792000,69.061501,69.658997,69.658997,23280
2018-11-19,70.199501,70.491501,65.750000,66.486000,66.486000,54320
2018-11-20,64.900002,67.181503,62.741001,66.207497,66.207497,121820
2018-11-21,66.000000,67.862999,65.944504,67.145500,67.145500,44940
2018-11-22,67.099998,67.099998,65.559998,65.850502,65.850502,28300
2018-11-23,66.000000,67.639999,65.734001,66.400002,66.400002,26920
2018-11-26,66.739998,69.099503,66.650002,68.845001,68.845001,40280
2018-11-27,69.445000,70.590500,69.057999,70.010498,70.010498,42760
2018-11-28,70.941498,72.949997,70.650002,72.785004,72.785004,56640
2018-11-29,73.747498,74.050003,72.614998,73.852997,73.852997,43300
2018-11-30,73.699997,74.769997,72.879501,74.616501,74.616501,19520
2018-12-03,77.400002,78.400002,77.000000,77.602501,77.602501,71900
2018-12-04,77.400002,77.635498,73.774498,74.558998,74.558998,30600
2018-12-05,73.725502,74.699997,73.725502,74.349998,74.349998,30680
2018-12-06,71.775002,74.111504,70.706497,73.955002,73.955002,41880
2018-12-07,75.150002,75.949997,72.474998,72.742500,72.742500,39960
2018-12-10,70.550499,72.666496,70.190498,71.780502,71.780502,25960
2018-12-11,72.500000,74.169502,72.025002,72.040497,72.040497,23180
2018-12-12,73.599998,74.949501,73.099998,74.500000,74.500000,24220
2018-12-13,74.500000,74.694504,72.235001,72.235001,72.235001,17820
2018-12-14,71.750000,72.775002,71.500000,71.500000,71.500000,10520
2018-12-17,70.750000,70.924500,67.384499,67.399498,67.399498,51460
2018-12-18,67.500504,68.910500,66.750000,68.125000,68.125000,21400
2018-12-19,68.150002,69.127998,67.500000,68.792503,68.792503,28120
2018-12-20,64.849998,65.804497,62.599998,63.183998,63.183998,56440
2018-12-21,64.000000,64.984497,60.431499,61.238998,61.238998,62440
2018-12-27,63.750500,64.900002,60.862000,60.862000,60.862000,66800
2018-12-28,63.499500,64.800003,62.700001,64.242500,64.242500,17700
2019-01-02,65.199997,68.382500,64.052002,68.382500,68.382500,27940
2019-01-03,66.050003,67.453003,66.000000,66.137001,66.137001,13520
2019-01-04,66.410004,69.749496,66.410004,69.415001,69.415001,20580
2019-01-07,69.888496,71.249496,69.250000,70.748001,70.748001,36080
2019-01-08,72.175003,73.210999,70.799500,72.386497,72.386497,49600
2019-01-09,72.896500,73.125000,71.447502,71.973999,71.973999,40420
2019-01-10,71.492500,72.000000,70.500000,71.654999,71.654999,23740
2019-01-11,71.750000,72.207497,71.257500,71.496498,71.496498,11540
2019-01-14,70.900002,71.818001,69.750000,71.306000,71.306000,29600
2019-01-15,71.100502,73.239998,71.100502,73.014999,73.014999,18100
2019-01-16,73.753502,74.688499,73.449997,74.072502,74.072502,18040
2019-01-17,73.649498,74.183998,73.400002,74.134003,74.134003,13720
2019-01-18,74.748497,75.470497,74.481499,75.060501,75.060501,21120
2019-01-21,74.750000,74.849998,74.199997,74.599998,74.599998,23820
2019-01-22,74.249496,74.349998,71.709503,72.152000,72.152000,15640
2019-01-23,72.299500,72.831001,70.888000,71.352501,71.352501,12000
2019-01-24,72.250000,73.014999,71.849998,72.730499,72.730499,17900
2019-01-25,73.399498,73.883499,73.209999,73.209999,73.209999,14180
2019-01-28,73.197502,73.197502,70.556000,71.209000,71.209000,22160
2019-01-29,71.499496,71.732002,69.947998,69.964500,69.964500,21820
2019-01-30,70.125000,72.499496,70.125000,72.438004,72.438004,28380
2019-01-31,74.000000,75.795502,73.491997,75.352997,75.352997,33560
2019-02-01,71.660004,72.869003,70.998001,71.174004,71.174004,55260
2019-02-04,71.466003,72.006500,70.598503,71.650497,71.650497,31060
2019-02-05,71.400002,72.878502,71.350502,72.500504,72.500504,15460
2019-02-06,72.996498,73.428497,71.949997,72.199997,72.199997,18680
2019-02-07,72.099503,72.149498,70.050003,70.624496,70.624496,20900
2019-02-08,70.749496,70.999496,69.175499,69.375999,69.375999,21780
2019-02-11,70.224998,71.199997,70.150002,70.775497,70.775497,23980
2019-02-12,71.199501,72.163002,70.930000,71.966003,71.966003,18480
2019-02-13,72.300499,73.157997,72.300499,73.113503,73.113503,16840
2019-02-14,72.679001,73.111504,71.122498,72.007500,72.007500,24560
2019-02-15,71.500000,72.410004,71.000000,71.250504,71.250504,20680
2019-02-18,71.309998,71.599998,71.000999,71.299500,71.299500,13400
2019-02-19,71.499001,71.935501,70.718002,71.827499,71.827499,26880
2019-02-20,71.900002,72.061996,71.050003,71.264999,71.264999,14680
2019-02-21,71.812500,71.846497,70.658501,71.441002,71.441002,9520
2019-02-22,71.302498,72.051498,71.168999,71.865997,71.865997,7080
2019-02-25,72.249496,72.685501,71.962997,71.962997,71.962997,10900
2019-02-26,71.699501,71.749496,71.261002,71.496498,71.496498,8100
2019-02-27,71.949997,71.949997,71.125000,71.726501,71.726501,15060
2019-02-28,71.851501,72.438499,71.449997,72.274498,72.274498,9660
2019-03-01,72.349998,73.199997,72.349998,73.199997,73.199997,10380
2019-03-04,73.850502,75.551498,73.850502,75.003502,75.003502,18880
2019-03-05,74.849998,75.440498,74.750000,75.135498,75.135498,17780
2019-03-06,74.900002,75.038002,73.939003,73.939003,73.939003,9960
2019-03-07,73.847000,74.327499,73.000000,73.173500,73.173500,11520
2019-03-08,72.349998,72.349998,70.849998,71.678001,71.678001,23140
2019-03-11,72.349998,74.077003,72.200500,74.077003,74.077003,12300
2019-03-12,74.499496,74.800003,74.014999,74.289497,74.289497,11860
2019-03-13,74.099503,75.140503,73.900497,74.806999,74.806999,7660
2019-03-14,74.973503,75.149498,74.642998,74.896500,74.896500,9160
2019-03-15,75.150002,75.840500,74.853996,75.660004,75.660004,61600
2019-03-18,75.900002,77.202499,75.381500,77.166496,77.166496,26240
2019-03-19,77.099998,78.549500,76.750000,78.110497,78.110497,19860
2019-03-20,77.750000,78.540497,77.580498,78.497498,78.497498,19120
2019-03-21,78.744499,80.124001,78.523003,80.084999,80.084999,12480
2019-03-22,79.932503,80.404503,78.392998,78.942497,78.942497,21640
2019-03-25,77.199997,78.478996,76.900002,77.908997,77.908997,27480
2019-03-26,79.150002,79.834000,78.725998,78.990501,78.990501,7520
2019-03-27,79.500000,79.599503,77.787003,78.205002,78.205002,13480
2019-03-28,78.324997,79.134499,78.116997,78.734001,78.734001,8740
2019-03-29,79.574997,79.699997,79.167503,79.269501,79.269501,9560
2019-04-01,79.999496,80.856003,79.905502,80.856003,80.856003,17100
2019-04-02,81.000000,81.250000,80.771500,81.011002,81.011002,15660
2019-04-03,81.199501,81.499496,80.803497,80.803497,80.803497,12340
2019-04-04,81.099503,81.459503,80.459503,80.749496,80.749496,15360
2019-04-05,81.199501,81.750000,81.076500,81.750000,81.750000,7860
2019-04-08,81.799500,81.949501,80.981003,81.774498,81.774498,11600
2019-04-09,82.099998,82.190002,81.599998,81.599998,81.599998,38680
2019-04-10,81.970001,82.000000,81.470001,81.889999,81.889999,9500
2019-04-11,82.239998,82.239998,81.599998,81.949997,81.949997,10360
2019-04-12,81.889999,81.940002,81.250000,81.779999,81.779999,16540
2019-04-15,81.690002,81.739998,80.430000,81.099998,81.099998,15900
2019-04-16,81.660004,82.709999,81.650002,82.709999,82.709999,12120
2019-04-17,82.510002,82.949997,82.320000,82.760002,82.760002,10100
2019-04-18,82.349998,83.089996,82.279999,82.940002,82.940002,12880
2019-04-23,84.099998,86.000000,83.660004,85.870003,85.870003,25880
2019-04-24,85.760002,86.239998,85.379997,85.599998,85.599998,27060
2019-04-25,86.099998,86.510002,85.430000,85.919998,85.919998,27140
2019-04-26,86.400002,86.949997,85.239998,86.500000,86.500000,23940
2019-04-29,87.510002,87.739998,86.690002,86.760002,86.760002,23500
2019-04-30,85.849998,86.260002,85.180000,86.000000,86.000000,13680
2019-05-02,85.550003,85.900002,84.199997,84.709999,84.709999,20840
2019-05-03,86.209999,87.750000,86.209999,87.680000,87.680000,36720
2019-05-06,86.050003,87.250000,84.500000,86.820000,86.820000,44180
2019-05-07,86.489998,87.089996,85.410004,85.449997,85.449997,17380
2019-05-08,85.940002,86.389999,85.110001,86.230003,86.230003,23280
2019-05-09,85.389999,85.430000,83.250000,84.849998,84.849998,30160
2019-05-10,83.900002,84.930000,82.500000,83.800003,83.800003,21060
2019-05-13,83.339996,83.339996,80.750000,81.489998,81.489998,30540
2019-05-14,81.309998,82.500000,81.120003,82.489998,82.489998,24760
2019-05-15,82.849998,83.370003,81.500000,83.370003,83.370003,14020
2019-05-16,83.500000,85.690002,83.150002,85.129997,85.129997,30300
2019-05-17,85.279999,85.500000,84.470001,85.160004,85.160004,8660
2019-05-20,84.440002,84.440002,82.459999,83.459999,83.459999,17880
2019-05-21,83.709999,84.550003,82.940002,83.150002,83.150002,13080
2019-05-22,83.389999,83.690002,82.629997,83.599998,83.599998,12460
2019-05-23,82.809998,82.809998,80.750000,81.070000,81.070000,17720
2019-05-24,81.650002,82.190002,81.250000,81.610001,81.610001,12560
2019-05-27,81.400002,82.000000,81.400002,81.650002,81.650002,3920
2019-05-28,81.989998,82.760002,81.500000,82.690002,82.690002,11920
2019-05-29,82.250000,82.250000,81.250000,81.730003,81.730003,33360
2019-05-30,81.760002,82.129997,81.500000,81.500000,81.500000,2980
2019-05-31,80.940002,80.940002,79.260002,79.959999,79.959999,46960
2019-06-03,78.809998,78.809998,74.599998,75.010002,75.010002,33800
2019-06-04,75.540001,76.709999,74.750000,76.650002,76.650002,37300
2019-06-05,77.489998,77.870003,76.150002,77.010002,77.010002,18640
2019-06-06,77.279999,77.739998,76.300003,76.900002,76.900002,13300
2019-06-07,78.080002,79.540001,77.500000,79.449997,79.449997,11000
2019-06-11,82.500000,83.440002,82.139999,82.690002,82.690002,14920
2019-06-12,81.650002,82.330002,81.510002,81.949997,81.949997,21660
2019-06-13,81.830002,83.320000,81.800003,83.080002,83.080002,7340
2019-06-14,82.910004,83.400002,82.279999,83.400002,83.400002,7680
2019-06-17,83.599998,84.199997,83.389999,83.900002,83.900002,13160
2019-06-18,83.989998,85.800003,83.769997,85.139999,85.139999,15140
2019-06-19,85.000000,85.430000,84.580002,84.580002,84.580002,9700
2019-06-20,85.410004,86.099998,84.540001,84.669998,84.669998,18100
2019-06-21,84.510002,84.750000,84.180000,84.300003,84.300003,14100
2019-06-24,84.309998,84.730003,83.550003,83.760002,83.760002,11620
2019-06-25,83.750000,84.010002,82.500000,83.139999,83.139999,8300
2019-06-26,83.300003,83.769997,82.760002,83.000000,83.000000,5360
2019-06-27,83.739998,84.099998,83.459999,83.900002,83.900002,4820
2019-06-28,83.800003,84.000000,83.419998,83.470001,83.470001,5480
2019-07-01,84.739998,85.139999,84.529999,84.900002,84.900002,10440
2019-07-02,84.989998,85.230003,84.480003,84.570000,84.570000,22560
2019-07-03,85.620003,85.989998,85.500000,85.919998,85.919998,8660
2019-07-04,85.989998,86.449997,85.610001,86.190002,86.190002,9320
2019-07-05,86.199997,86.500000,85.800003,86.500000,86.500000,8220
2019-07-08,86.010002,86.889999,85.750000,86.610001,86.610001,6300
2019-07-09,86.930000,88.529999,86.440002,88.449997,88.449997,15160
2019-07-10,88.889999,89.940002,88.250000,89.940002,89.940002,14480
2019-07-11,89.519997,90.339996,89.379997,89.379997,89.379997,27800
2019-07-12,89.220001,89.540001,88.989998,89.220001,89.220001,18300
2019-07-15,89.849998,89.989998,88.879997,89.349998,89.349998,24820
2019-07-16,89.760002,90.250000,89.250000,89.680000,89.680000,10960
2019-07-17,89.500000,89.910004,88.970001,89.110001,89.110001,6860
2019-07-18,87.550003,88.570000,86.970001,87.360001,87.360001,23780
2019-07-19,88.309998,88.809998,88.309998,88.339996,88.339996,5920
